system:index,blue_p010,blue_p025,blue_p050,blue_p075,blue_p090,evi_p010,evi_p025,evi_p050,evi_p075,evi_p090,green_p010,green_p025,green_p050,green_p075,green_p090,latitude_209564535,lich_vol,longitude_209564535,nbr_p010,nbr_p025,nbr_p050,nbr_p075,nbr_p090,ndmi_p010,ndmi_p025,ndmi_p050,ndmi_p075,ndmi_p090,ndsi_p010,ndsi_p025,ndsi_p050,ndsi_p075,ndsi_p090,ndvi_p010,ndvi_p025,ndvi_p050,ndvi_p075,ndvi_p090,ndwi_p010,ndwi_p025,ndwi_p050,ndwi_p075,ndwi_p090,nir_p010,nir_p025,nir_p050,nir_p075,nir_p090,randSel,red_p010,red_p025,red_p050,red_p075,red_p090,swir1_p010,swir1_p025,swir1_p050,swir1_p075,swir1_p090,swir2_p010,swir2_p025,swir2_p050,swir2_p075,swir2_p090,topo_elev_m_30m,topo_slope_deg_30m,.geo
0000000000000000005e_0,426.6666666666667,455.0,536.6,672.0,862.0,2107.94369385301,2817.4062656821275,3674.0091933980975,4217.542534092636,4582.1433789036655,626.0,677.0,759.0,869.0,1000.5,,35.083344102,,1108.5375,2342.5044,3343.5903,4076.0156,4366.824,-1490.0718,-717.4721,43.618416,576.3889,880.3495,-6097.706,-5967.2607,-5675.4014,-5221.689,-4204.878,3729.8938,4652.2783,5577.979,6058.041,6538.35,-6277.5986,-5968.2837,-5654.793,-4820.262,-4067.4158,2173.5,2378.0,2656.0,2951.5,3179.0,0.26674229524351856,598.0,646.6,781.0,939.5,1093.0,2397.0,2656.0,2805.25,2936.0,3116.0,1076.5,1258.5,1386.3333333333333,1507.0,1747.0,130.96486,4.9385333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.14416621733332,65.65036318367343]}"
000000000000000000ed_0,271.9230769230769,337.1666666666667,400.3333333333333,494.6666666666667,752.6666666666666,2230.940021970122,3376.8984540175475,4392.49337150765,4880.980531252463,5384.878899598746,496.4166666666667,531.3333333333334,591.5,695.0,813.8333333333334,,0.3565,,2602.6846,4214.3286,5201.5566,5810.2275,6094.9,-319.43692,1006.0362,1715.8812,2215.7993,2515.8787,-5981.211,-5655.7573,-5351.09,-4961.033,-4191.576,3978.9146,5658.1274,6806.0825,7378.2446,7598.4014,-7046.86,-6836.585,-6481.159,-5657.036,-4472.0913,1904.5,2351.3333333333335,2833.25,3089.0,3309.3333333333335,0.12148569706310797,430.0,463.3888888888889,529.4545454545455,688.875,920.0,1789.5,1880.0,1959.142857142857,2086.875,2271.0,746.875,790.3333333333334,855.7777777777778,1032.3333333333333,1224.0,44.22246,0.68116957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.96791675858907,67.70256445024448]}"
000000000000000000fd_0,339.5263157894737,449.6060606060606,449.6060606060606,563.2,845.75,2270.3818369453043,2860.9388839681137,3880.099235883271,4449.8590844897735,4933.848648669922,595.2380952380952,595.2380952380952,698.5,804.7,952.9090909090909,,7.0225000005,,2422.082,3380.7512,4380.012,4936.8604,5298.459,-93.89671,645.23193,1281.7434,1593.0354,1977.2296,-5656.22,-5533.5566,-5217.7266,-4596.1743,-3945.5916,3964.7578,4709.6484,5807.6787,6380.705,6727.273,-6554.198,-6248.7124,-5803.488,-5400.951,-4831.221,2222.6,2451.0,2826.5,3094.0,3465.6666666666665,0.518005913660613,589.6923076923077,702.6774193548387,702.6774193548387,843.1578947368421,1111.0,1969.0,2126.3333333333335,2287.1666666666665,2451.0,2616.0,916.0,1036.5,1145.4,1293.6666666666667,1427.0,673.9511,3.1763031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.71987361151625,67.84943899919803]}"
00000000000000000132_0,445.6862745098039,445.6862745098039,445.6862745098039,717.2,843.0,2213.536223402032,3236.2525749520964,3819.147031119982,4317.914727933108,4715.559985628669,599.0,689.84,689.84,823.0909090909091,1049.0,,6.520236999793814,,2190.476,3454.0044,4136.071,4530.0146,4878.072,-805.53296,405.95724,829.1265,1230.1086,1651.9427,-5859.521,-5670.1216,-5393.365,-4833.5425,-3180.1335,3136.9573,4891.5947,5846.068,6293.7656,6627.067,-6481.625,-6268.5264,-5847.5913,-5178.6978,-3679.0286,2133.0,2502.6363636363635,2740.375,3013.214285714286,3262.8,0.2574760686225749,598.5833333333334,598.5833333333334,706.1842105263158,811.3529411764706,1087.3636363636363,1922.0,2255.4285714285716,2385.5,2604.0,2827.0,893.0,1035.8,1166.2,1319.5714285714287,1609.0,188.87326,14.61661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.76013643337222,67.5171521756022]}"
0000000000000000015e_0,329.0,391.8,465.5,638.0,845.0,2956.1635473492247,3534.427718913262,4287.931375014197,4615.750983267865,5414.533034333725,568.75,618.4285714285714,670.9000000000001,841.0,1015.75,,109.81493387185925,,3656.6558,4493.136,5345.737,5677.55,5915.306,783.60535,1229.2499,1964.9983,2307.7234,2540.3125,-5489.33,-5295.277,-4997.952,-4439.009,-3764.6382,4416.248,5399.6445,6333.487,6796.337,7057.4688,-6774.9556,-6539.2354,-6252.6597,-5804.45,-4616.661,2514.5,2672.0,2968.5,3182.0,3650.0,0.26844793460289396,536.5,582.6666666666666,677.6666666666666,823.0,1013.5,1855.0,1923.3333333333333,2067.0,2183.25,2287.0,806.0,876.0,957.3333333333334,1077.5,1175.75,78.192986,5.6660557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.59520574720787,67.24145921490593]}"
0000000000000000011b_0,398.0,462.8,560.6666666666666,721.2857142857143,906.0,1615.0003421610893,2360.016034297373,3509.900636214169,3976.8330481077614,4331.513720228938,624.1818181818181,721.3809523809524,780.9285714285714,901.625,1175.3333333333333,,0.312232558172093,,1339.587,2390.1448,3849.3352,4431.6655,4827.136,-1327.1664,-538.0748,495.05585,1011.80853,1418.5452,-5730.1514,-5470.3228,-5283.0283,-4850.4805,-4062.341,2545.4172,3825.1077,5359.4385,6036.145,6479.9907,-6266.072,-6002.9165,-5427.1177,-4429.9565,-3532.967,2229.0,2354.0,2704.75,2865.6666666666665,3168.0,0.8100911299052538,595.5,685.1,813.1428571428571,1072.6666666666667,1397.0,2153.0,2354.8571428571427,2511.6666666666665,2827.25,3022.75,1019.0,1092.5,1225.1666666666667,1530.0,1830.0,76.91738,3.787105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.96279636146957,67.57886643562122]}"
0000000000000000011c_0,339.0,433.6666666666667,525.8,660.0,913.0,1878.9914725534352,2839.545058997797,3734.879874458703,4211.704185843635,4493.841411196332,592.3333333333334,658.25,718.7647058823529,848.1666666666666,1096.0,,0.4,,1927.4376,2982.0308,4068.0703,4616.516,4832.4097,-824.1637,-138.0819,871.38745,1287.7181,1496.0774,-5873.23,-5583.1787,-5258.8086,-4980.1157,-4233.618,2854.558,4199.9976,5594.533,6388.507,6707.49,-6513.4795,-6268.063,-5811.9824,-4850.8125,-3733.8958,2220.0,2485.5,2762.5,2924.777777777778,3153.5,0.5142573779402128,595.3076923076923,641.8766233766233,781.125,972.6,1296.0,2163.4,2252.625,2414.1428571428573,2642.75,2856.6666666666665,1005.2857142857143,1068.0,1166.6666666666667,1423.3,1619.3333333333333,43.245934,1.1301053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.96279636146957,67.56107979299566]}"
0000000000000000011d_0,339.0,433.6666666666667,525.8,660.0,913.0,1878.9914725534352,2839.545058997797,3734.879874458703,4211.704185843635,4493.841411196332,592.3333333333334,658.25,718.7647058823529,848.1666666666666,1096.0,,0.5,,1927.4376,2982.0308,4068.0703,4616.516,4832.4097,-824.1637,-138.0819,871.38745,1287.7181,1496.0774,-5873.23,-5583.1787,-5258.8086,-4980.1157,-4233.618,2854.558,4199.9976,5594.533,6388.507,6707.49,-6513.4795,-6268.063,-5811.9824,-4850.8125,-3733.8958,2220.0,2485.5,2762.5,2924.777777777778,3153.5,0.29324888782650305,595.3076923076923,641.8766233766233,781.125,972.6,1296.0,2163.4,2252.625,2414.1428571428573,2642.75,2856.6666666666665,1005.2857142857143,1068.0,1166.6666666666667,1423.3,1619.3333333333333,43.245934,1.1301053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.96279636146957,67.56107979299566]}"
00000000000000000078_0,402.0,446.0,518.0,689.0,1958.0,1963.9777735198313,3321.5277113046805,3750.0484252121037,4349.477682811016,4722.135497970653,580.0,626.0,732.0,865.0,1955.0,,62.750868806999996,,1972.5165,3348.5715,3965.2449,4398.9253,4697.095,-929.77466,524.949,818.1063,1063.3116,1676.6467,-6029.7446,-5799.267,-5451.505,-4550.9497,-1344.1108,2562.6821,3706.78,5899.0356,6212.9194,6694.522,-6540.0117,-6357.9277,-5859.9507,-4435.933,-2438.5999,2123.0,2477.0,2795.0,2995.0,3548.0,0.7165777094007726,559.0,641.0,715.0,984.0,1709.0,2181.0,2315.0,2479.0,2593.0,2850.0,1022.0,1138.0,1223.0,1421.0,1649.0,443.51993,4.1530924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.10256964539673,65.3698193204429]}"
00000000000000000068_0,435.5,465.1,555.4,680.6666666666666,895.0,2627.3221506549853,3085.6078044502906,3660.141445719465,3886.267969086689,4189.717749039783,665.0,705.0,796.0,941.0,1171.0,,86.17366838000001,,3093.013,3448.3467,3965.6582,4740.994,5113.325,201.65831,481.46408,983.3295,1600.4673,2019.0667,-5626.8223,-5250.879,-4946.8086,-4364.517,-3875.7825,3986.2725,4563.794,5189.2627,5587.77,5974.3315,-6327.302,-6020.1514,-5683.5986,-5166.205,-4740.6245,2575.5,2804.0,2956.75,3180.0,3409.5,0.7304060788498044,743.25,819.25,943.5,1105.25,1264.0,2015.0,2157.0,2386.0,2741.0,2992.0,981.0,1127.0,1255.0,1449.0,1525.6666666666667,344.1133,0.6495498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.3127754218807,65.57382672146645]}"
000000000000000000c5_0,423.0,489.0,537.0,677.0,1056.0,3049.2455645829873,3586.8005738880915,4213.338246131171,4806.232376545442,5226.456779895057,657.0,698.0,768.0,897.0,1077.0,,56.295,,2736.8662,3135.9116,3972.8467,4417.0903,5041.707,-229.44551,138.15453,925.86145,1231.574,1789.4736,-6203.427,-5935.747,-5679.79,-5170.9287,-3534.3035,4495.4565,5161.1353,5863.861,6581.4697,6851.327,-6633.613,-6518.279,-6128.487,-5407.9253,-4409.551,2776.0,3031.0,3223.0,3479.0,3828.0,0.03638520238275278,623.0,723.0,819.0,998.0,1125.0,2446.0,2607.0,2818.0,2987.0,3125.0,1183.0,1310.0,1410.0,1563.0,1704.0,783.4834,22.180105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.17709779400568,68.02784441462416]}"
00000000000000000031_0,500.25,549.5714285714286,630.6,707.0,883.0,2157.70250273648,2388.5749402733245,2836.8638326876157,3091.6759787570772,3375.7405557064103,691.3333333333334,775.1666666666666,838.6666666666666,920.5,1058.0,,133.177081031,,2218.6294,2461.557,2856.1155,3232.298,3557.173,-439.46503,-279.02997,-53.750156,325.8597,710.34485,-5452.241,-5359.34,-5039.3374,-4810.913,-3030.774,3229.686,3856.476,4341.1763,4794.5244,5069.779,-5515.4062,-5330.104,-4978.7256,-4584.489,-3298.247,2322.0,2416.6666666666665,2504.875,2660.5,2893.3333333333335,0.6080305968854391,777.75,872.2,1012.2857142857143,1106.25,1305.0,2249.0,2427.6666666666665,2568.0,2743.0,2911.0,1205.0,1322.0,1445.6666666666667,1556.4,1639.0,27.977497,0.1992801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-165.17444401669,66.24486823870373]}"
0000000000000000010e_0,340.0,394.0,478.45833333333337,589.25,780.0,2540.5261868492516,3023.2596093005477,4001.0775876987273,4457.044967940385,4715.272901962233,621.8666666666667,658.4,719.5,811.0,947.6666666666666,,8.940491387631576,,2583.361,3729.4685,4521.865,4935.256,5290.965,-291.06857,426.0852,1191.5472,1482.7474,1849.4172,-5840.5303,-5623.332,-5292.9497,-5011.156,-4539.9517,3917.5857,4926.995,6085.9688,6514.94,6772.2134,-6668.8965,-6441.3677,-6032.656,-5296.2065,-4642.213,2438.5,2641.0,2968.1666666666665,3088.875,3278.0,0.37460265830739714,562.4,655.3333333333334,751.5454545454545,882.5555555555555,1102.0,2157.5,2282.0,2384.1666666666665,2549.0,2704.75,948.5,1046.6666666666667,1144.2857142857142,1318.3333333333333,1474.0,72.26581,2.23607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.9762710907314,67.61875163423613]}"
00000000000000000115_0,365.0,425.5,500.5,604.5,710.0,2429.5201951748445,2999.4372537985373,3783.799592202873,4186.743762715494,4453.8479235777995,610.8,644.3333333333334,723.1666666666666,803.3333333333334,890.5,,7.343651553333338,,2192.2874,3172.7468,4065.521,4516.624,4939.3706,-699.492,44.11457,677.4977,1071.7925,1419.5209,-5903.803,-5620.8994,-5459.235,-5095.966,-4885.0425,4050.5083,4828.8623,5872.573,6294.892,6529.5776,-6486.86,-6203.6177,-5878.058,-5231.5913,-4617.5054,2309.5,2522.6666666666665,2773.0,2914.0,3100.0,0.6426201248077612,569.0,662.0,752.0,907.0,1007.0,2193.0,2334.0,2426.8,2602.75,2726.0,1010.0,1081.0,1184.0,1380.0,1514.5,70.42694,1.4940991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.99055430374887,67.61740416130995]}"
00000000000000000137_0,414.0,459.0,541.0,648.0,887.0,1532.033426183844,1745.0563302607736,2286.8242520909,2868.799378318871,3372.41109808519,569.0,635.0,696.5,790.0,1061.0,,27.36,,1604.7549,1943.5397,2564.9163,2792.157,3143.5583,-274.09372,-74.62687,301.6724,607.1614,837.7175,-4732.795,-4544.583,-4247.765,-3656.65,-3040.3801,3185.0608,3782.3833,4381.6504,4833.386,5218.833,-4912.281,-4768.786,-4334.73,-4013.8408,-3295.1946,1522.0,1592.0,1879.5,2261.0,2524.0,0.3976123861321471,581.0,670.0,717.0,816.0,1078.0,1356.0,1593.0,1809.5,1994.0,2295.0,855.0,1055.0,1134.5,1364.0,1477.0,869.9975,21.046188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.20028805118153,67.7109187823868]}"
000000000000000000f6_0,346.5,417.5,506.4,588.0,995.0,2626.324892563258,2990.4069507444055,3810.4465567467405,4303.375139643205,4826.402753024497,565.0,611.6,705.9000000000001,794.0,1184.0,,2.560475383944443,,2739.87,3521.3538,4285.828,4782.509,5288.382,-70.45384,528.1759,1050.736,1548.6505,1907.4563,-5838.216,-5592.6636,-5420.692,-4890.3945,-3503.8186,4037.191,4808.2305,5822.9487,6490.19,6740.988,-6588.7495,-6379.4775,-6019.4883,-5416.0215,-4408.3765,2375.3333333333335,2518.0,2869.0,3210.0,3560.0,0.5219017500488496,561.6666666666666,650.25,753.6666666666666,907.5,1239.0,1964.5,2205.6,2336.5,2517.5,2742.6666666666665,941.5,1044.0,1160.5,1353.0,1472.5,781.85474,1.6216179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-155.5292328110987,67.95588936036619]}"
00000000000000000055_0,920.0,959.0,1017.5,1199.0,1672.0,1115.699485619068,1463.8779262392018,1716.8704203376515,2045.236309498067,2342.8464838649506,1220.0,1278.0,1369.5,1534.5,1886.0,,254.614339215,,977.66034,1298.4481,1638.035,1935.8228,2232.662,-864.9289,-550.7357,-253.40842,50.58513,512.42236,-3541.2026,-3431.9636,-3187.6833,-2955.7297,-1391.064,1020.4962,2086.9395,2355.5151,2689.9429,2959.4624,-3324.3967,-3114.1135,-2835.7527,-2540.1797,-1713.589,2256.0,2340.0,2494.5,2728.5,3085.0,0.5544360292063739,1353.0,1436.5,1499.0,1664.0,2159.0,2479.0,2564.5,2662.0,2774.0,2951.0,1682.0,1743.0,1829.0,1906.5,2022.0,310.2931,4.164373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.17569708380591,65.72043177583475]}"
0000000000000000004c_0,419.8,480.9166666666667,547.4444444444445,675.1428571428571,875.0,2144.8204375382134,2718.8127612475273,3561.525348912466,4060.3738859611353,4679.391806074682,649.0,710.2,822.75,940.5,1089.0,,162.9163785,,1859.8586,2552.324,3529.4675,4105.8794,4556.213,-790.9254,-220.69464,458.58862,708.57935,1115.1709,-5936.5996,-5656.26,-5455.3237,-4875.328,-4051.279,3355.2239,4222.222,5162.556,5888.8887,6210.207,-6321.7773,-6065.858,-5655.5127,-4942.258,-3856.6714,2349.0,2605.5,2895.8,3154.5,3690.0,0.35787362538132816,698.0,777.0,931.0,1113.0,1268.0,2477.5,2672.875,2769.5,2933.5,3150.0,1210.5,1298.25,1393.8333333333333,1583.6666666666667,1708.0,421.11154,4.4462523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.48615484599762,65.78376300336518]}"
000000000000000000f8_0,306.6,397.5,461.6842105263158,552.2857142857143,751.5,2067.0471440218694,2650.5047776614783,3532.142811762921,4087.5908764556807,4807.3572120038725,557.6666666666666,590.3529411764706,653.2105263157895,718.0,919.0,,0.2233333333,,2351.5354,3661.786,4395.5767,4976.937,5450.7744,-348.372,536.8234,1165.8469,1742.4349,2161.618,-5547.8115,-5394.1816,-5041.968,-4522.7266,-3700.3018,3625.4739,5010.9985,6063.67,6545.278,6920.3237,-6416.4775,-6158.736,-5728.924,-5107.104,-4146.3223,1844.0,2163.0,2446.5,2748.0,3055.3333333333335,0.21417831504463325,470.3333333333333,527.5833333333334,628.6666666666666,747.0,907.8,1720.0,1900.3333333333333,2031.375,2124.6666666666665,2256.75,812.0,905.125,1015.6,1124.0,1251.0,149.76881,1.0889949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.71620881597877,67.66564369206716]}"
000000000000000000af_0,404.2307692307692,430.8235294117647,527.0,653.3333333333334,884.5,2140.484265067284,2435.2959608056763,3160.641955541004,3676.746011919644,4050.581877268821,589.8888888888889,655.2222222222222,721.6428571428571,814.1428571428571,1059.6666666666667,,0.134,,1788.9479,2861.8328,3475.664,4077.9507,4480.418,-522.8605,239.74706,749.99884,1133.3866,1446.5409,-5385.2993,-5269.428,-4786.314,-4109.3477,-3216.0635,3638.8442,4340.2847,5366.329,5902.422,6193.926,-5943.594,-5675.4634,-5179.6934,-4515.0747,-3855.8289,1840.2,2052.0,2351.0,2605.0,2890.5,0.36146096189866805,563.75,623.0,719.3571428571429,849.6,976.0,1891.0,2006.75,2088.125,2198.75,2298.6666666666665,994.5,1064.3333333333333,1161.1,1253.4,1435.4,165.06816,3.4237487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.61541784110057,67.74595307846745]}"
000000000000000000b0_0,366.64285714285717,401.5,493.85714285714283,591.0,914.0,2283.543640571104,2649.084516516136,3241.554383909393,3706.8038278564895,4219.684194389085,587.6,628.3888888888889,682.0769230769231,815.6,1064.0,,0.3692461207,,1911.4137,2774.4414,3513.5205,3944.6267,4366.458,-656.9343,-119.68951,499.52426,918.9183,1258.1066,-5683.3047,-5480.9517,-5189.616,-4604.847,-3742.621,3401.0151,4596.491,5460.616,5970.068,6294.999,-6097.364,-5873.9277,-5424.8247,-4876.879,-3885.899,1935.0,2216.5714285714284,2442.3333333333335,2646.75,2886.6666666666665,0.09751908891169203,599.0833333333334,620.7777777777778,683.8333333333334,816.0,1056.0,2063.0,2152.6666666666665,2247.6,2360.8,2514.3333333333335,1029.0,1098.090909090909,1191.8,1318.25,1494.5,166.96655,2.543307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.61353137900392,67.7486480243198]}"
000000000000000000b1_0,333.42857142857144,398.5263157894737,494.5882352941176,657.1666666666666,887.0,2572.5892907985367,2892.390455826483,3505.822664273978,4026.1478041918162,4456.703063390962,563.2222222222222,640.55,686.08,800.0416666666667,1062.3333333333333,,0.3055833333,,2518.9275,3135.5007,3830.178,4390.635,4753.2935,-173.39468,139.09605,754.45984,1109.3154,1489.3573,-5765.568,-5556.815,-5282.5444,-4778.376,-3731.8054,3922.33,4967.7954,5690.9966,6128.426,6504.6343,-6345.7725,-6096.858,-5679.343,-5189.319,-4167.238,2158.25,2378.6363636363635,2569.5,2842.833333333333,3061.0,0.1380306033373141,592.5,620.8125,715.8181818181819,813.25,972.25,2103.0,2191.6375,2281.25,2407.6,2516.5,1016.6666666666666,1063.25,1174.0,1283.75,1401.75,168.66238,2.5784757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.6148788519301,67.74837852973458]}"
000000000000000000b2_0,355.14814814814815,416.5925925925926,472.41379310344826,605.0,920.0,2526.3255126547206,2974.5395064362424,3567.69722737697,4156.603923515634,4438.280500235791,525.7142857142857,623.0833333333334,654.0,778.8,1059.0,,0.3518979226,,2637.945,3369.9714,4081.9138,4585.5605,4848.819,-212.03465,327.30014,884.1818,1331.0331,1523.0322,-5872.1636,-5553.447,-5260.472,-4687.0225,-3353.511,3647.7202,4971.741,5808.2603,6444.778,6739.2437,-6390.7817,-6130.2583,-5732.5674,-5109.776,-3864.2131,2064.6666666666665,2323.8333333333335,2619.0,2794.0,3056.0,0.26395416171346187,534.5454545454545,564.0666666666667,686.5,788.1428571428571,1066.0,2036.6666666666667,2096.75,2193.8333333333335,2318.285714285714,2433.5,954.6666666666666,1033.888888888889,1110.2142857142858,1227.0,1364.0,166.31229,2.7538216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.61514834651533,67.7470310568084]}"
000000000000000000c0_0,357.75,439.1666666666667,485.9166666666667,605.0,808.0,2995.7580003714484,3393.612415492723,3922.0006435869745,4395.505642629202,4624.491305956344,612.0,679.5,742.25,838.6666666666666,1024.0,,4.649050605000006,,3376.0596,4010.8267,4574.0044,5002.241,5271.9985,443.90152,942.63794,1288.2667,1752.4102,1942.5768,-5716.591,-5454.068,-5202.015,-4677.867,-3641.4048,4380.1655,5198.4873,5808.09,6220.885,6545.1216,-6578.807,-6348.643,-5938.9287,-5565.171,-4898.613,2677.5,2801.0,2998.4,3195.0,3394.0,0.43787627274200625,647.6,715.0,808.0,924.5,1141.0,2121.0,2232.285714285714,2358.5,2471.6,2566.0,974.0,1045.5714285714287,1126.75,1255.6666666666667,1331.0,243.43683,1.0776511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.4744721730222,67.76535668860444]}"
00000000000000000157_0,275.5,339.45454545454544,431.57142857142856,521.5714285714286,806.6666666666666,2192.448077053452,2731.8044392979964,3409.131862370816,3852.5430805874303,4243.685759889799,500.94736842105266,525.5,589.6875,718.5,1001.0,,7.64,,3036.545,3795.5984,4812.6465,5327.7188,5590.357,202.61606,791.18396,1398.0723,1906.2134,2108.8616,-5527.405,-5346.563,-5041.5874,-4177.34,-3011.583,3509.7002,5211.815,6135.5444,6555.0796,6890.625,-6569.132,-6215.88,-5793.152,-5236.522,-3659.0586,1999.2,2128.1666666666665,2317.0,2504.3333333333335,2745.0,0.4019244499726592,462.0,493.90909090909093,590.0,684.2,1061.75,1511.0,1636.0,1814.25,1928.0,2069.0,659.25,739.3333333333334,871.0,980.5,1098.0,55.111584,6.305838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.4009001512528,67.34602311397744]}"
00000000000000000160_0,366.0,407.33333333333337,455.25,604.0,879.0,2004.6183193333552,3540.6524847076516,4133.6556683511135,4506.916749588104,5016.776488660711,613.0,648.25,709.3333333333334,816.25,1039.0,,0.248444444444446,,2253.6418,4103.588,4797.102,5324.8076,5578.625,-379.5893,860.3529,1337.178,1839.4706,2137.552,-5706.566,-5462.0024,-5063.999,-4696.1875,-3655.5085,3085.4155,5306.974,6186.1216,6628.0234,6842.0376,-6551.7295,-6395.951,-6004.648,-5528.5415,-4142.3643,2253.5,2645.0,2904.5,3128.5,3294.0,0.9524865025992209,564.0,620.0,694.0,815.0,1190.0,2044.0,2154.75,2255.5,2371.0,2502.0,904.5,962.8571428571429,1025.8333333333335,1157.0,1400.5,51.928913,3.6717894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.6232331840724,67.27406805971947]}"
00000000000000000159_0,367.0,422.25,504.5,598.3333333333334,887.0,3045.5969369996515,4788.558491971084,5595.673932757867,6446.999624208491,7122.152503069158,696.25,762.0,822.75,936.0,1127.0,,3.664943781706294,,2155.7122,4205.737,4956.0117,5689.8193,5927.853,-328.46716,913.27057,1586.7825,2333.7178,2572.9106,-6087.651,-5933.5483,-5807.808,-5476.3203,-4798.087,4088.7852,6114.933,6949.468,7370.425,7792.245,-7389.973,-6990.165,-6704.2446,-6249.8247,-4992.541,3180.0,3802.0,4157.0,4567.0,4716.0,0.7138199021871193,579.5,681.75,761.0,915.3333333333334,1265.0,2738.0,2825.0,3017.0,3305.5,3501.0,1179.6666666666667,1288.0,1400.5,1573.75,2010.5,650.0393,27.28682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-160.10444238464783,67.47591950406112]}"
00000000000000000050_0,372.75,454.6666666666667,531.25,632.0,873.0,2195.9814853776566,2743.992428902103,3517.0070245299285,4026.981639231634,4569.737222061796,581.0,672.0,754.1666666666667,848.625,1108.0,,84.44807714400001,,1799.7297,2972.4028,3735.104,4491.4326,4859.549,-1036.0618,-166.55116,590.87494,1069.6477,1392.2462,-5903.9272,-5647.912,-5488.5356,-5138.6084,-3827.082,3559.067,4483.4463,5269.0566,6087.3687,6607.8125,-6370.003,-5956.5903,-5516.138,-4982.201,-4401.6226,2168.0,2421.25,2616.5,2846.2,3293.0,0.2818234620680452,585.5,689.3333333333334,822.5,982.1666666666667,1090.0,2083.0,2290.166666666667,2515.833333333333,2797.0,2953.6666666666665,954.0,1084.0,1246.0,1457.5,1642.0,199.5152,4.667893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.83855935767585,65.77729513331953]}"
0000000000000000004d_0,347.0833333333333,442.7142857142857,442.7142857142857,562.2857142857143,1084.0,428.0832724973028,543.3844997643301,660.9741584442477,854.3220693982054,1208.592132505176,399.3333333333333,432.6,527.8571428571429,614.4,1199.0,,641.62111986,,-1842.426,-1486.1438,-1109.245,-344.0801,846.5541,-3152.114,-2890.322,-2640.132,-1781.6093,-817.82776,-5025.788,-4653.4883,-4311.0396,-3385.9927,-1838.5292,1247.4849,1717.4038,2197.444,2538.963,2725.902,-2517.5698,-2376.4937,-2006.487,-1519.7817,-948.14813,558.6666666666666,690.4,743.8888888888889,942.5,1454.0,0.5297113270905613,335.0,447.7142857142857,447.7142857142857,555.6111111111111,1085.0,940.0,1192.0,1332.8333333333333,1452.25,1800.0,678.0,889.0,985.1666666666666,1075.0,1294.0,493.66138,31.691143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4920837268728,65.81798881569014]}"
0000000000000000004e_0,437.0,495.6,557.4285714285714,652.2857142857143,828.0,753.4712357306342,809.318305329226,1014.7904276001561,1123.642636794193,1378.3821413653875,533.1666666666666,563.5,623.2857142857143,720.6666666666666,840.0,,221.80198448,,-1810.1377,-1458.2496,-1224.4834,-744.4265,42.934814,-3251.3394,-3090.6248,-2904.9075,-2557.6396,-2106.274,-5543.744,-5446.2065,-5137.0396,-4733.554,-3915.248,1848.8682,2138.554,2501.2632,2802.2515,3185.42,-3145.477,-2892.1655,-2599.6433,-2253.299,-1647.8932,948.6666666666666,1001.375,1076.3333333333333,1194.3333333333333,1364.0,0.7240365081700245,523.25,593.7777777777778,638.75,719.125,820.0,1798.75,1862.2,1910.3333333333333,2038.5,2162.5,1257.5,1304.0,1363.6666666666667,1448.8,1513.0,497.09827,3.245263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.498012607748,65.82661264241769]}"
